id,city,anchor_account_id,slot,count
36935641,北京市,349740505,2022-03-01 06:09,23
36935642,北京市,349740505,2022-03-01 06:10,31
36935643,北京市,349740505,2022-03-01 06:11,29
36935644,北京市,349740505,2022-03-01 06:12,22
36935645,北京市,349740505,2022-03-01 06:13,38
36935646,北京市,349740505,2022-03-01 06:14,42
36935647,北京市,349740505,2022-03-01 06:15,29
36935648,北京市,349740505,2022-03-01 06:16,43
36935649,北京市,349740505,2022-03-01 06:17,45
36935650,北京市,349740505,2022-03-01 06:18,48
36935651,北京市,349740505,2022-03-01 06:19,30
36935652,北京市,349740505,2022-03-01 06:20,45
36935653,北京市,349740505,2022-03-01 06:21,33
36935654,北京市,349740505,2022-03-01 06:22,39
36935655,北京市,349740505,2022-03-01 06:23,44
36935656,北京市,349740505,2022-03-01 06:24,51
36935657,北京市,349740505,2022-03-01 06:25,51
36935658,北京市,349740505,2022-03-01 06:26,56
36935659,北京市,349740505,2022-03-01 06:27,54
36935660,北京市,349740505,2022-03-01 06:28,54
36935661,北京市,349740505,2022-03-01 06:29,58
36935662,北京市,349740505,2022-03-01 06:30,63
36935663,北京市,349740505,2022-03-01 06:31,52
36935664,北京市,349740505,2022-03-01 06:32,51
36935665,北京市,349740505,2022-03-01 06:33,46
36935666,北京市,349740505,2022-03-01 06:34,40
36935667,北京市,349740505,2022-03-01 06:35,40
36935668,北京市,349740505,2022-03-01 06:36,43
36935669,北京市,349740505,2022-03-01 06:37,55
36935670,北京市,349740505,2022-03-01 06:38,46
36935671,北京市,349740505,2022-03-01 06:39,48
36935672,北京市,349740505,2022-03-01 06:40,38
36935673,北京市,349740505,2022-03-01 06:41,50
36935674,北京市,349740505,2022-03-01 06:42,49
36935675,北京市,349740505,2022-03-01 06:43,47
36935676,北京市,349740505,2022-03-01 06:44,51
36935677,北京市,349740505,2022-03-01 06:45,49
36935678,北京市,349740505,2022-03-01 06:46,57
36935679,北京市,349740505,2022-03-01 06:47,47
36935680,北京市,349740505,2022-03-01 06:48,53
36935681,北京市,349740505,2022-03-01 06:49,57
36935682,北京市,349740505,2022-03-01 06:50,58
36935683,北京市,349740505,2022-03-01 06:51,52
36935684,北京市,349740505,2022-03-01 06:52,62
36935685,北京市,349740505,2022-03-01 06:53,46
36935686,北京市,349740505,2022-03-01 06:54,61
36935687,北京市,349740505,2022-03-01 06:55,53
36935688,北京市,349740505,2022-03-01 06:56,35
36935689,北京市,349740505,2022-03-01 06:57,50
36935690,北京市,349740505,2022-03-01 06:58,54
36935691,北京市,349740505,2022-03-01 06:59,53
36935692,北京市,349740505,2022-03-01 07:00,63
36935693,北京市,349740505,2022-03-01 07:01,108
36935694,北京市,349740505,2022-03-01 07:02,100
36935695,北京市,349740505,2022-03-01 07:03,51
36935696,北京市,349740505,2022-03-01 07:04,58
36935697,北京市,349740505,2022-03-01 07:05,51
36935698,北京市,349740505,2022-03-01 07:06,59
36935699,北京市,349740505,2022-03-01 07:07,54
36935700,北京市,349740505,2022-03-01 07:08,83
36935701,北京市,349740505,2022-03-01 07:09,96
36935702,北京市,349740505,2022-03-01 07:10,84
36935703,北京市,349740505,2022-03-01 07:11,70
36935704,北京市,349740505,2022-03-01 07:12,118
36935705,北京市,349740505,2022-03-01 07:13,104
36935706,北京市,349740505,2022-03-01 07:14,84
36935707,北京市,349740505,2022-03-01 07:15,95
36935708,北京市,349740505,2022-03-01 07:16,112
36935709,北京市,349740505,2022-03-01 07:17,121
36935710,北京市,349740505,2022-03-01 07:18,71
36935711,北京市,349740505,2022-03-01 07:19,50
36935712,北京市,349740505,2022-03-01 07:20,47
36935713,北京市,349740505,2022-03-01 07:21,48
36935714,北京市,349740505,2022-03-01 07:22,62
36935715,北京市,349740505,2022-03-01 07:23,50
36935716,北京市,349740505,2022-03-01 07:24,49
36935717,北京市,349740505,2022-03-01 07:25,46
36935718,北京市,349740505,2022-03-01 07:26,51
36935719,北京市,349740505,2022-03-01 07:27,39
36935720,北京市,349740505,2022-03-01 07:28,55
36935721,北京市,349740505,2022-03-01 07:29,41
36935722,北京市,349740505,2022-03-01 07:30,51
36935723,北京市,349740505,2022-03-01 07:31,46
36935724,北京市,349740505,2022-03-01 07:32,40
36935725,北京市,349740505,2022-03-01 07:33,35
36935726,北京市,349740505,2022-03-01 07:34,40
36935727,北京市,349740505,2022-03-01 07:35,38
36935728,北京市,349740505,2022-03-01 07:36,57
36935729,北京市,349740505,2022-03-01 07:37,59
36935730,北京市,349740505,2022-03-01 07:38,58
36935731,北京市,349740505,2022-03-01 07:39,50
36935732,北京市,349740505,2022-03-01 07:40,66
36935733,北京市,349740505,2022-03-01 07:41,38
36935734,北京市,349740505,2022-03-01 07:42,62
36935735,北京市,349740505,2022-03-01 07:43,45
36935736,北京市,349740505,2022-03-01 07:44,42
36935737,北京市,349740505,2022-03-01 07:45,68
36935738,北京市,349740505,2022-03-01 07:46,44
36935739,北京市,349740505,2022-03-01 07:47,49
36935740,北京市,349740505,2022-03-01 07:48,44
36935741,北京市,349740505,2022-03-01 07:49,48
36935742,北京市,349740505,2022-03-01 07:50,56
36935743,北京市,349740505,2022-03-01 07:51,39
36935744,北京市,349740505,2022-03-01 07:52,40
36935745,北京市,349740505,2022-03-01 07:53,49
36935746,北京市,349740505,2022-03-01 07:54,50
36935747,北京市,349740505,2022-03-01 07:55,45
36935748,北京市,349740505,2022-03-01 07:56,54
36935749,北京市,349740505,2022-03-01 07:57,41
36935750,北京市,349740505,2022-03-01 07:58,42
36935751,北京市,349740505,2022-03-01 07:59,34
36935752,北京市,349740505,2022-03-01 08:00,68
36935753,北京市,349740505,2022-03-01 08:01,153
36935754,北京市,349740505,2022-03-01 08:02,107
36935755,北京市,349740505,2022-03-01 08:03,73
36935756,北京市,349740505,2022-03-01 08:04,77
36935757,北京市,349740505,2022-03-01 08:05,79
36935758,北京市,349740505,2022-03-01 08:06,99
36935759,北京市,349740505,2022-03-01 08:07,72
36935760,北京市,349740505,2022-03-01 08:08,89
36935761,北京市,349740505,2022-03-01 08:09,111
36935762,北京市,349740505,2022-03-01 08:10,101
36935763,北京市,349740505,2022-03-01 08:11,110
36935764,北京市,349740505,2022-03-01 08:12,94
36935765,北京市,349740505,2022-03-01 08:13,104
36935766,北京市,349740505,2022-03-01 08:14,132
36935767,北京市,349740505,2022-03-01 08:15,95
36935768,北京市,349740505,2022-03-01 08:16,116
36935769,北京市,349740505,2022-03-01 08:17,148
36935770,北京市,349740505,2022-03-01 08:18,170
36935771,北京市,349740505,2022-03-01 08:19,143
36935772,北京市,349740505,2022-03-01 08:20,152
36935773,北京市,349740505,2022-03-01 08:21,144
36935774,北京市,349740505,2022-03-01 08:22,131
36935775,北京市,349740505,2022-03-01 08:23,154
36935776,北京市,349740505,2022-03-01 08:24,154
36935777,北京市,349740505,2022-03-01 08:25,177
36935778,北京市,349740505,2022-03-01 08:26,135
36935779,北京市,349740505,2022-03-01 08:27,138
36935780,北京市,349740505,2022-03-01 08:28,148
36935781,北京市,349740505,2022-03-01 08:29,145
36935782,北京市,349740505,2022-03-01 08:30,135
36935783,北京市,349740505,2022-03-01 08:31,143
36935784,北京市,349740505,2022-03-01 08:32,127
36935785,北京市,349740505,2022-03-01 08:33,93
36935786,北京市,349740505,2022-03-01 08:34,111
36935787,北京市,349740505,2022-03-01 08:35,89
36935788,北京市,349740505,2022-03-01 08:36,82
36935789,北京市,349740505,2022-03-01 08:37,94
36935790,北京市,349740505,2022-03-01 08:38,111
36935791,北京市,349740505,2022-03-01 08:39,111
36935792,北京市,349740505,2022-03-01 08:40,113
36935793,北京市,349740505,2022-03-01 08:41,89
36935794,北京市,349740505,2022-03-01 08:42,75
36935795,北京市,349740505,2022-03-01 08:43,88
36935796,北京市,349740505,2022-03-01 08:44,73
36935797,北京市,349740505,2022-03-01 08:45,102
36935798,北京市,349740505,2022-03-01 08:46,115
36935799,北京市,349740505,2022-03-01 08:47,98
36935800,北京市,349740505,2022-03-01 08:48,96
36935801,北京市,349740505,2022-03-01 08:49,81
36935802,北京市,349740505,2022-03-01 08:50,90
36935803,北京市,349740505,2022-03-01 08:51,74
36935804,北京市,349740505,2022-03-01 08:52,91
36935805,北京市,349740505,2022-03-01 08:53,96
36935806,北京市,349740505,2022-03-01 08:54,77
36935807,北京市,349740505,2022-03-01 08:55,81
36935808,北京市,349740505,2022-03-01 08:56,98
36935809,北京市,349740505,2022-03-01 08:57,94
36935810,北京市,349740505,2022-03-01 08:58,68
36935811,北京市,349740505,2022-03-01 08:59,68
36935812,北京市,349740505,2022-03-01 09:00,78
36935813,北京市,349740505,2022-03-01 09:01,122
36935814,北京市,349740505,2022-03-01 09:02,95
36935815,北京市,349740505,2022-03-01 09:03,80
36935816,北京市,349740505,2022-03-01 09:04,80
36935817,北京市,349740505,2022-03-01 09:05,75
36935818,北京市,349740505,2022-03-01 09:06,68
36935819,北京市,349740505,2022-03-01 09:07,72
36935820,北京市,349740505,2022-03-01 09:08,64
36935821,北京市,349740505,2022-03-01 09:09,52
36935822,北京市,349740505,2022-03-01 09:10,60
36935823,北京市,349740505,2022-03-01 09:11,82
36935824,北京市,349740505,2022-03-01 09:12,90
36935825,北京市,349740505,2022-03-01 09:13,94
